date,data
2011-05-11:22:10:00,23.174999999999997
2011-05-11:22:15:00,23.19
2011-05-11:22:20:00,24.54
2011-05-11:22:25:00,23.715
2011-05-11:22:30:00,24.315
2011-05-11:22:35:00,23.805
2011-05-11:22:40:00,23.85
2011-05-11:22:45:00,23.505
2011-05-11:22:50:00,23.37
2011-05-11:22:55:00,23.475
2011-05-11:23:00:00,43.005
2011-05-11:23:05:00,25.185
2011-05-11:23:10:00,23.865000000000002
2011-05-11:23:15:00,23.009999999999998
2011-05-11:23:20:00,22.005
2011-05-11:23:25:00,23.415
2011-05-11:23:30:00,22.740000000000002
2011-05-11:23:35:00,21.81
2011-05-11:23:40:00,23.625
2011-05-11:23:45:00,23.595
2011-05-11:23:50:00,22.919999999999998
2011-05-11:23:55:00,23.759999999999998
2011-05-12:00:00:00,23.19
2011-05-12:00:05:00,21.72
2011-05-12:00:10:00,23.205000000000002
2011-05-12:00:15:00,28.77
2011-05-12:00:20:00,23.535
2011-05-12:00:25:00,24.464999999999996
2011-05-12:00:30:00,26.25
2011-05-12:00:35:00,6.555
2011-05-12:00:40:00,5.97
2011-05-12:00:45:00,3.75
2011-05-12:00:50:00,5.1
2011-05-12:00:55:00,3.4499999999999997
2011-05-12:01:00:00,23.19
2011-05-12:01:05:00,2.565
2011-05-12:01:10:00,4.574999999999999
2011-05-12:01:15:00,2.4000000000000004
2011-05-12:01:20:00,2.79
2011-05-12:01:25:00,5.115
2011-05-12:01:30:00,2.82
2011-05-12:01:35:00,2.535
2011-05-12:01:40:00,1.875
2011-05-12:01:45:00,2.205
2011-05-12:01:50:00,2.805
2011-05-12:01:55:00,3.06
2011-05-12:02:00:00,6.779999999999999
2011-05-12:02:05:00,2.58
2011-05-12:02:10:00,3.09
2011-05-12:02:15:00,2.34
2011-05-12:02:20:00,1.815
2011-05-12:02:25:00,2.445
2011-05-12:02:30:00,2.58
2011-05-12:02:35:00,1.59
2011-05-12:02:40:00,2.73
2011-05-12:02:45:00,2.3850000000000002
2011-05-12:02:50:00,1.665
2011-05-12:02:55:00,2.925
2011-05-12:03:00:00,17.625
2011-05-12:03:05:00,2.67
2011-05-12:03:10:00,5.7299999999999995
2011-05-12:03:15:00,3.8549999999999995
2011-05-12:03:20:00,1.7399999999999998
2011-05-12:03:25:00,1.6350000000000002
2011-05-12:03:30:00,3.375
2011-05-12:03:35:00,1.53
2011-05-12:03:40:00,3.06
2011-05-12:03:45:00,3.4050000000000002
2011-05-12:03:50:00,1.8599999999999999
2011-05-12:03:55:00,1.6949999999999998
2011-05-12:04:00:00,6.3149999999999995
2011-05-12:04:05:00,5.775
2011-05-12:04:10:00,2.295
2011-05-12:04:15:00,2.565
2011-05-12:04:20:00,2.5949999999999998
2011-05-12:04:25:00,2.2800000000000002
2011-05-12:04:30:00,2.52
2011-05-12:04:35:00,2.58
2011-05-12:04:40:00,1.71
2011-05-12:04:45:00,2.175
2011-05-12:04:50:00,2.505
2011-05-12:04:55:00,4.29
2011-05-12:05:00:00,19.575000000000003
2011-05-12:05:05:00,4.0649999999999995
2011-05-12:05:10:00,3.0
2011-05-12:05:15:00,4.71
2011-05-12:05:20:00,2.625
2011-05-12:05:25:00,2.94
2011-05-12:05:30:00,5.505
2011-05-12:05:35:00,1.59
2011-05-12:05:40:00,3.135
2011-05-12:05:45:00,2.13
2011-05-12:05:50:00,1.83
2011-05-12:05:55:00,2.625
2011-05-12:06:00:00,6.255
2011-05-12:06:05:00,1.6800000000000002
2011-05-12:06:10:00,2.46
2011-05-12:06:15:00,2.46
2011-05-12:06:20:00,1.6500000000000001
2011-05-12:06:25:00,1.56
2011-05-12:06:30:00,2.7600000000000002
2011-05-12:06:35:00,23.384999999999998
2011-05-12:06:40:00,1.365
2011-05-12:06:45:00,3.0149999999999997
2011-05-12:06:50:00,1.17
2011-05-12:06:55:00,2.265
2011-05-12:07:00:00,21.285
2011-05-12:07:05:00,3.99
2011-05-12:07:10:00,2.955
2011-05-12:07:15:00,4.785
2011-05-12:07:20:00,13.485
2011-05-12:07:25:00,4.725
2011-05-12:07:30:00,2.67
2011-05-12:07:35:00,2.8499999999999996
2011-05-12:07:40:00,1.62
2011-05-12:07:45:00,2.745
2011-05-12:07:50:00,2.88
2011-05-12:07:55:00,2.13
2011-05-12:08:00:00,3.1500000000000004
2011-05-12:08:05:00,3.0300000000000002
2011-05-12:08:10:00,2.895
2011-05-12:08:15:00,5.1
2011-05-12:08:20:00,2.55
2011-05-12:08:25:00,3.315
2011-05-12:08:30:00,3.12
2011-05-12:08:35:00,2.985
2011-05-12:08:40:00,4.17
2011-05-12:08:45:00,2.94
2011-05-12:08:50:00,1.905
2011-05-12:08:55:00,2.88
2011-05-12:09:00:00,49.08
2011-05-12:09:05:00,19.53
2011-05-12:09:10:00,4.3950000000000005
2011-05-12:09:15:00,13.905
2011-05-12:09:20:00,4.785
2011-05-12:09:25:00,3.8249999999999997
2011-05-12:09:30:00,5.985
2011-05-12:09:35:00,4.17
2011-05-12:09:40:00,5.82
2011-05-12:09:45:00,6.0600000000000005
2011-05-12:09:50:00,5.25
2011-05-12:09:55:00,7.035
2011-05-12:10:00:00,10.05
2011-05-12:10:05:00,7.095000000000001
2011-05-12:10:10:00,5.6850000000000005
2011-05-12:10:15:00,8.31
2011-05-12:10:20:00,13.379999999999999
2011-05-12:10:25:00,10.26
2011-05-12:10:30:00,11.43
2011-05-12:10:35:00,11.22
2011-05-12:10:40:00,10.004999999999999
2011-05-12:10:45:00,11.685
2011-05-12:10:50:00,12.855
2011-05-12:10:55:00,10.02
2011-05-12:11:00:00,41.25
2011-05-12:11:05:00,22.725
2011-05-12:11:10:00,15.299999999999999
2011-05-12:11:15:00,16.02
2011-05-12:11:20:00,15.149999999999999
2011-05-12:11:25:00,13.830000000000002
2011-05-12:11:30:00,13.950000000000001
2011-05-12:11:35:00,13.200000000000001
2011-05-12:11:40:00,13.095
2011-05-12:11:45:00,13.71
2011-05-12:11:50:00,13.245000000000001
2011-05-12:11:55:00,11.64
2011-05-12:12:00:00,15.254999999999999
2011-05-12:12:05:00,12.254999999999999
2011-05-12:12:10:00,15.27
2011-05-12:12:15:00,19.335
2011-05-12:12:20:00,16.125
2011-05-12:12:25:00,16.950000000000003
2011-05-12:12:30:00,16.86
2011-05-12:12:35:00,14.445
2011-05-12:12:40:00,19.935
2011-05-12:12:45:00,21.419999999999998
2011-05-12:12:50:00,14.115
2011-05-12:12:55:00,14.684999999999999
2011-05-12:13:00:00,44.339999999999996
2011-05-12:13:05:00,21.21
2011-05-12:13:10:00,16.065
2011-05-12:13:15:00,15.075000000000001
2011-05-12:13:20:00,12.24
2011-05-12:13:25:00,13.26
2011-05-12:13:30:00,11.61
2011-05-12:13:35:00,12.36
2011-05-12:13:40:00,12.629999999999999
2011-05-12:13:45:00,13.919999999999998
2011-05-12:13:50:00,11.459999999999999
2011-05-12:13:55:00,10.11
2011-05-12:14:00:00,12.899999999999999
2011-05-12:14:05:00,9.885
2011-05-12:14:10:00,9.27
2011-05-12:14:15:00,9.3
2011-05-12:14:20:00,11.024999999999999
2011-05-12:14:25:00,11.235
2011-05-12:14:30:00,13.32
2011-05-12:14:35:00,13.395
2011-05-12:14:40:00,12.315000000000001
2011-05-12:14:45:00,10.935
2011-05-12:14:50:00,10.350000000000001
2011-05-12:14:55:00,12.57
2011-05-12:15:00:00,41.849999999999994
2011-05-12:15:05:00,21.75
2011-05-12:15:10:00,13.754999999999999
2011-05-12:15:15:00,14.924999999999999
2011-05-12:15:20:00,12.48
2011-05-12:15:25:00,10.17
2011-05-12:15:30:00,12.299999999999999
2011-05-12:15:35:00,10.215
2011-05-12:15:40:00,13.649999999999999
2011-05-12:15:45:00,14.355
2011-05-12:15:50:00,12.615
2011-05-12:15:55:00,11.685
2011-05-12:16:00:00,16.305
2011-05-12:16:05:00,11.64
2011-05-12:16:10:00,11.504999999999999
2011-05-12:16:15:00,11.115
2011-05-12:16:20:00,10.155
2011-05-12:16:25:00,15.315000000000001
2011-05-12:16:30:00,13.125
2011-05-12:16:35:00,12.48
2011-05-12:16:40:00,8.685
2011-05-12:16:45:00,11.504999999999999
2011-05-12:16:50:00,10.274999999999999
2011-05-12:16:55:00,9.959999999999999
2011-05-12:17:00:00,44.865
2011-05-12:17:05:00,16.725
2011-05-12:17:10:00,10.905
2011-05-12:17:15:00,11.31
2011-05-12:17:20:00,15.135
2011-05-12:17:25:00,13.455000000000002
2011-05-12:17:30:00,12.285
2011-05-12:17:35:00,15.075000000000001
2011-05-12:17:40:00,10.725000000000001
2011-05-12:17:45:00,13.004999999999999
2011-05-12:17:50:00,14.085
2011-05-12:17:55:00,14.355
2011-05-12:18:00:00,14.669999999999998
2011-05-12:18:05:00,9.600000000000001
2011-05-12:18:10:00,9.72
2011-05-12:18:15:00,10.274999999999999
2011-05-12:18:20:00,8.459999999999999
2011-05-12:18:25:00,8.745000000000001
2011-05-12:18:30:00,9.735
2011-05-12:18:35:00,7.695
2011-05-12:18:40:00,8.01
2011-05-12:18:45:00,10.41
2011-05-12:18:50:00,7.199999999999999
2011-05-12:18:55:00,8.325
2011-05-12:19:00:00,42.78
2011-05-12:19:05:00,13.11
2011-05-12:19:10:00,10.59
2011-05-12:19:15:00,9.78
2011-05-12:19:20:00,6.540000000000001
2011-05-12:19:25:00,4.725
2011-05-12:19:30:00,5.1899999999999995
2011-05-12:19:35:00,4.29
2011-05-12:19:40:00,3.555
2011-05-12:19:45:00,5.265
2011-05-12:19:50:00,5.265
2011-05-12:19:55:00,4.755
2011-05-12:20:00:00,6.584999999999999
2011-05-12:20:05:00,5.324999999999999
2011-05-12:20:10:00,3.885
2011-05-12:20:15:00,3.7800000000000002
2011-05-12:20:20:00,3.51
2011-05-12:20:25:00,4.199999999999999
2011-05-12:20:30:00,4.455
2011-05-12:20:35:00,2.8499999999999996
2011-05-12:20:40:00,5.235
2011-05-12:20:45:00,4.545
2011-05-12:20:50:00,4.11
2011-05-12:20:55:00,5.085
2011-05-12:21:00:00,26.369999999999997
2011-05-12:21:05:00,6.285
2011-05-12:21:10:00,11.925
2011-05-12:21:15:00,8.16
2011-05-12:21:20:00,3.7199999999999998
2011-05-12:21:25:00,4.515
2011-05-12:21:30:00,4.695
2011-05-12:21:35:00,1.815
2011-05-12:21:40:00,3.12
2011-05-12:21:45:00,4.005
2011-05-12:21:50:00,2.73
2011-05-12:21:55:00,2.685
2011-05-12:22:00:00,4.89
2011-05-12:22:05:00,2.43
2011-05-12:22:10:00,4.035
2011-05-12:22:15:00,3.705
2011-05-12:22:20:00,3.315
2011-05-12:22:25:00,3.195
2011-05-12:22:30:00,4.050000000000001
2011-05-12:22:35:00,4.305
2011-05-12:22:40:00,2.955
2011-05-12:22:45:00,3.045
2011-05-12:22:50:00,3.315
2011-05-12:22:55:00,2.16
2011-05-12:23:00:00,25.799999999999997
2011-05-12:23:05:00,5.07
2011-05-12:23:10:00,3.915
2011-05-12:23:15:00,2.73
2011-05-12:23:20:00,2.46
2011-05-12:23:25:00,4.74
2011-05-12:23:30:00,3.2249999999999996
2011-05-12:23:35:00,2.085
2011-05-12:23:40:00,2.88
2011-05-12:23:45:00,3.3449999999999998
2011-05-12:23:50:00,2.055
2011-05-12:23:55:00,2.745
2011-05-13:00:00:00,3.2249999999999996
2011-05-13:00:05:00,3.885
2011-05-13:00:10:00,6.57
2011-05-13:00:15:00,8.745000000000001
2011-05-13:00:20:00,6.465
2011-05-13:00:25:00,1.995
2011-05-13:00:30:00,9.69
2011-05-13:00:35:00,1.905
2011-05-13:00:40:00,1.62
2011-05-13:00:45:00,3.7800000000000002
2011-05-13:00:50:00,1.62
2011-05-13:00:55:00,1.875
2011-05-13:01:00:00,38.685
2011-05-13:01:05:00,27.81
2011-05-13:01:10:00,19.035
2011-05-13:01:15:00,19.995
2011-05-13:01:20:00,20.61
2011-05-13:01:25:00,22.335
2011-05-13:01:30:00,18.975
2011-05-13:01:35:00,12.96
2011-05-13:01:40:00,19.259999999999998
2011-05-13:01:45:00,22.995
2011-05-13:01:50:00,18.075000000000003
2011-05-13:01:55:00,17.94
2011-05-13:02:00:00,23.04
2011-05-13:02:05:00,16.544999999999998
2011-05-13:02:10:00,16.065
2011-05-13:02:15:00,6.51
2011-05-13:02:20:00,4.26
2011-05-13:02:25:00,5.715
2011-05-13:02:30:00,11.925
2011-05-13:02:35:00,12.825000000000001
2011-05-13:02:40:00,12.495000000000001
2011-05-13:02:45:00,12.315000000000001
2011-05-13:02:50:00,14.235
2011-05-13:02:55:00,13.934999999999999
2011-05-13:03:00:00,27.224999999999998
2011-05-13:03:05:00,15.03
2011-05-13:03:10:00,13.934999999999999
2011-05-13:03:15:00,15.870000000000001
2011-05-13:03:20:00,15.690000000000001
2011-05-13:03:25:00,13.98
2011-05-13:03:30:00,15.405
2011-05-13:03:35:00,17.549999999999997
2011-05-13:03:40:00,5.61
2011-05-13:03:45:00,23.174999999999997
2011-05-13:03:50:00,22.125
2011-05-13:03:55:00,15.419999999999998
2011-05-13:04:00:00,3.7199999999999998
2011-05-13:04:05:00,8.52
2011-05-13:04:10:00,7.83
2011-05-13:04:15:00,14.07
2011-05-13:04:20:00,14.73
2011-05-13:04:25:00,19.32
2011-05-13:04:30:00,19.035
2011-05-13:04:35:00,17.924999999999997
2011-05-13:04:40:00,16.155
2011-05-13:04:45:00,11.25
2011-05-13:04:50:00,12.075000000000001
2011-05-13:04:55:00,9.375
2011-05-13:05:00:00,26.369999999999997
2011-05-13:05:05:00,17.94
2011-05-13:05:10:00,10.68
2011-05-13:05:15:00,12.48
2011-05-13:05:20:00,13.365
2011-05-13:05:25:00,18.674999999999997
2011-05-13:05:30:00,18.044999999999998
2011-05-13:05:35:00,17.549999999999997
2011-05-13:05:40:00,18.87
2011-05-13:05:45:00,18.18
2011-05-13:05:50:00,19.32
2011-05-13:05:55:00,19.665
2011-05-13:06:00:00,20.19
2011-05-13:06:05:00,18.54
2011-05-13:06:10:00,18.39
2011-05-13:06:15:00,18.405
2011-05-13:06:20:00,17.759999999999998
2011-05-13:06:25:00,18.945
2011-05-13:06:30:00,18.69
2011-05-13:06:35:00,37.755
2011-05-13:06:40:00,18.585
2011-05-13:06:45:00,18.345
2011-05-13:06:50:00,16.215
2011-05-13:06:55:00,17.805
2011-05-13:07:00:00,37.32
2011-05-13:07:05:00,18.495
2011-05-13:07:10:00,18.315
2011-05-13:07:15:00,19.335
2011-05-13:07:20:00,15.24
2011-05-13:07:25:00,14.79
2011-05-13:07:30:00,15.690000000000001
2011-05-13:07:35:00,15.149999999999999
2011-05-13:07:40:00,18.525
2011-05-13:07:45:00,15.18
2011-05-13:07:50:00,16.41
2011-05-13:07:55:00,16.125
2011-05-13:08:00:00,16.080000000000002
2011-05-13:08:05:00,14.924999999999999
2011-05-13:08:10:00,21.165
2011-05-13:08:15:00,26.295
2011-05-13:08:20:00,21.81
2011-05-13:08:25:00,20.37
2011-05-13:08:30:00,17.955000000000002
2011-05-13:08:35:00,21.75
2011-05-13:08:40:00,21.72
2011-05-13:08:45:00,27.0
2011-05-13:08:50:00,21.765
2011-05-13:08:55:00,23.355
2011-05-13:09:00:00,53.205
2011-05-13:09:05:00,22.845
2011-05-13:09:10:00,13.184999999999999
2011-05-13:09:15:00,20.31
2011-05-13:09:20:00,20.475
2011-05-13:09:25:00,16.950000000000003
2011-05-13:09:30:00,16.544999999999998
2011-05-13:09:35:00,15.21
2011-05-13:09:40:00,16.77
2011-05-13:09:45:00,17.235
2011-05-13:09:50:00,14.16
2011-05-13:09:55:00,19.44
2011-05-13:10:00:00,25.11
2011-05-13:10:05:00,21.315
2011-05-13:10:10:00,18.375
2011-05-13:10:15:00,20.009999999999998
2011-05-13:10:20:00,17.580000000000002
2011-05-13:10:25:00,18.21
2011-05-13:10:30:00,21.645
2011-05-13:10:35:00,20.91
2011-05-13:10:40:00,21.315
2011-05-13:10:45:00,23.13
2011-05-13:10:50:00,22.59
2011-05-13:10:55:00,21.735
2011-05-13:11:00:00,43.019999999999996
2011-05-13:11:05:00,33.39
2011-05-13:11:10:00,24.06
2011-05-13:11:15:00,24.54
2011-05-13:11:20:00,25.380000000000003
2011-05-13:11:25:00,25.53
2011-05-13:11:30:00,26.099999999999998
2011-05-13:11:35:00,25.29
2011-05-13:11:40:00,25.29
2011-05-13:11:45:00,24.39
2011-05-13:11:50:00,24.255000000000003
2011-05-13:11:55:00,24.81
2011-05-13:12:00:00,24.509999999999998
2011-05-13:12:05:00,23.355
2011-05-13:12:10:00,24.0
2011-05-13:12:15:00,23.28
2011-05-13:12:20:00,24.765
2011-05-13:12:25:00,24.645
2011-05-13:12:30:00,25.650000000000002
2011-05-13:12:35:00,25.125
2011-05-13:12:40:00,24.299999999999997
2011-05-13:12:45:00,23.715
2011-05-13:12:50:00,22.935
2011-05-13:12:55:00,23.505
2011-05-13:13:00:00,60.06
2011-05-13:13:05:00,28.11
2011-05-13:13:10:00,25.005000000000003
2011-05-13:13:15:00,24.39
2011-05-13:13:20:00,20.94
2011-05-13:13:25:00,13.695
2011-05-13:13:30:00,17.595
2011-05-13:13:35:00,22.830000000000002
2011-05-13:13:40:00,22.995
2011-05-13:13:45:00,21.225
2011-05-13:13:50:00,4.365
2011-05-13:13:55:00,2.79
2011-05-13:14:00:00,3.9749999999999996
2011-05-13:14:05:00,4.2299999999999995
2011-05-13:14:10:00,2.4899999999999998
2011-05-13:14:15:00,3.315
2011-05-13:14:20:00,4.695
2011-05-13:14:25:00,3.12
2011-05-13:14:30:00,3.195
2011-05-13:14:35:00,1.98
2011-05-13:14:40:00,4.725
2011-05-13:14:45:00,2.94
2011-05-13:14:50:00,3.885
2011-05-13:14:55:00,4.785
2011-05-13:15:00:00,37.665
2011-05-13:15:05:00,7.08
2011-05-13:15:10:00,6.074999999999999
2011-05-13:15:15:00,4.0649999999999995
2011-05-13:15:20:00,2.925
2011-05-13:15:25:00,3.3600000000000003
2011-05-13:15:30:00,3.3449999999999998
2011-05-13:15:35:00,2.715
2011-05-13:15:40:00,3.24
2011-05-13:15:45:00,6.584999999999999
2011-05-13:15:50:00,3.285
2011-05-13:15:55:00,3.7800000000000002
2011-05-13:16:00:00,5.955
2011-05-13:16:05:00,3.315
2011-05-13:16:10:00,3.81
2011-05-13:16:15:00,4.665
2011-05-13:16:20:00,4.199999999999999
2011-05-13:16:25:00,3.12
2011-05-13:16:30:00,3.8249999999999997
2011-05-13:16:35:00,4.14
2011-05-13:16:40:00,3.195
2011-05-13:16:45:00,6.63
2011-05-13:16:50:00,3.8249999999999997
2011-05-13:16:55:00,2.805
2011-05-13:17:00:00,34.905
2011-05-13:17:05:00,8.985
2011-05-13:17:10:00,3.51
2011-05-13:17:15:00,6.135
2011-05-13:17:20:00,4.4399999999999995
2011-05-13:17:25:00,5.28
2011-05-13:17:30:00,5.1
2011-05-13:17:35:00,3.3600000000000003
2011-05-13:17:40:00,4.62
2011-05-13:17:45:00,3.06
2011-05-13:17:50:00,2.73
2011-05-13:17:55:00,3.9000000000000004
2011-05-13:18:00:00,3.3449999999999998
2011-05-13:18:05:00,2.3850000000000002
2011-05-13:18:10:00,4.89
2011-05-13:18:15:00,3.3600000000000003
2011-05-13:18:20:00,2.145
2011-05-13:18:25:00,3.8549999999999995
2011-05-13:18:30:00,3.705
2011-05-13:18:35:00,2.2199999999999998
2011-05-13:18:40:00,2.4899999999999998
2011-05-13:18:45:00,4.59
2011-05-13:18:50:00,2.505
2011-05-13:18:55:00,2.67
2011-05-13:19:00:00,32.894999999999996
2011-05-13:19:05:00,9.015
2011-05-13:19:10:00,4.41
2011-05-13:19:15:00,5.13
2011-05-13:19:20:00,2.52
2011-05-13:19:25:00,2.04
2011-05-13:19:30:00,2.325
2011-05-13:19:35:00,3.135
2011-05-13:19:40:00,2.445
2011-05-13:19:45:00,3.615
2011-05-13:19:50:00,3.285
2011-05-13:19:55:00,4.485
2011-05-13:20:00:00,6.8100000000000005
2011-05-13:20:05:00,3.7649999999999997
2011-05-13:20:10:00,2.8649999999999998
2011-05-13:20:15:00,2.8499999999999996
2011-05-13:20:20:00,3.4799999999999995
2011-05-13:20:25:00,2.46
2011-05-13:20:30:00,4.53
2011-05-13:20:35:00,2.535
2011-05-13:20:40:00,3.435
2011-05-13:20:45:00,4.9350000000000005
2011-05-13:20:50:00,3.93
2011-05-13:20:55:00,6.84
2011-05-13:21:00:00,22.53
2011-05-13:21:05:00,4.59
2011-05-13:21:10:00,8.625
2011-05-13:21:15:00,4.53
2011-05-13:21:20:00,4.755
2011-05-13:21:25:00,5.82
2011-05-13:21:30:00,5.445
2011-05-13:21:35:00,3.54
2011-05-13:21:40:00,2.8649999999999998
2011-05-13:21:45:00,4.965
2011-05-13:21:50:00,6.885
2011-05-13:21:55:00,8.205
2011-05-13:22:00:00,4.41
2011-05-13:22:05:00,2.25
2011-05-13:22:10:00,2.88
2011-05-13:22:15:00,7.89
2011-05-13:22:20:00,2.94
2011-05-13:22:25:00,3.255
2011-05-13:22:30:00,3.255
2011-05-13:22:35:00,2.7600000000000002
2011-05-13:22:40:00,1.6949999999999998
2011-05-13:22:45:00,2.37
2011-05-13:22:50:00,2.3850000000000002
2011-05-13:22:55:00,3.705
2011-05-13:23:00:00,23.565
2011-05-13:23:05:00,13.649999999999999
2011-05-13:23:10:00,6.75
2011-05-13:23:15:00,4.155
2011-05-13:23:20:00,4.199999999999999
2011-05-13:23:25:00,2.0999999999999996
2011-05-13:23:30:00,2.73
2011-05-13:23:35:00,1.83
2011-05-13:23:40:00,4.14
2011-05-13:23:45:00,2.205
2011-05-13:23:50:00,1.47
2011-05-13:23:55:00,2.94
2011-05-14:00:00:00,2.91
2011-05-14:00:05:00,1.7249999999999999
2011-05-14:00:10:00,2.925
2011-05-14:00:15:00,2.955
2011-05-14:00:20:00,1.5
2011-05-14:00:25:00,3.1049999999999995
2011-05-14:00:30:00,9.435
2011-05-14:00:35:00,1.905
2011-05-14:00:40:00,1.7399999999999998
2011-05-14:00:45:00,6.404999999999999
2011-05-14:00:50:00,1.62
2011-05-14:00:55:00,1.9500000000000002
2011-05-14:01:00:00,19.935
2011-05-14:01:05:00,2.9699999999999998
2011-05-14:01:10:00,2.625
2011-05-14:01:15:00,3.51
2011-05-14:01:20:00,2.4000000000000004
2011-05-14:01:25:00,2.9699999999999998
2011-05-14:01:30:00,3.4799999999999995
2011-05-14:01:35:00,2.31
2011-05-14:01:40:00,1.9500000000000002
2011-05-14:01:45:00,3.4499999999999997
2011-05-14:01:50:00,2.55
2011-05-14:01:55:00,1.935
2011-05-14:02:00:00,5.13
2011-05-14:02:05:00,2.91
2011-05-14:02:10:00,4.86
2011-05-14:02:15:00,2.88
2011-05-14:02:20:00,2.61
2011-05-14:02:25:00,1.9500000000000002
2011-05-14:02:30:00,2.445
2011-05-14:02:35:00,3.75
2011-05-14:02:40:00,2.505
2011-05-14:02:45:00,2.34
2011-05-14:02:50:00,1.5750000000000002
2011-05-14:02:55:00,2.37
2011-05-14:03:00:00,22.14
2011-05-14:03:05:00,2.37
2011-05-14:03:10:00,3.885
2011-05-14:03:15:00,5.25
2011-05-14:03:20:00,2.19
2011-05-14:03:25:00,5.46
2011-05-14:03:30:00,2.46
2011-05-14:03:35:00,1.275
2011-05-14:03:40:00,1.5
2011-05-14:03:45:00,2.94
2011-05-14:03:50:00,1.32
2011-05-14:03:55:00,1.455
2011-05-14:04:00:00,3.57
2011-05-14:04:05:00,1.1400000000000001
2011-05-14:04:10:00,1.455
2011-05-14:04:15:00,2.9699999999999998
2011-05-14:04:20:00,1.8599999999999999
2011-05-14:04:25:00,2.145
2011-05-14:04:30:00,1.935
2011-05-14:04:35:00,2.16
2011-05-14:04:40:00,1.365
2011-05-14:04:45:00,1.875
2011-05-14:04:50:00,2.46
2011-05-14:04:55:00,4.4399999999999995
2011-05-14:05:00:00,19.44
2011-05-14:05:05:00,3.7649999999999997
2011-05-14:05:10:00,2.58
2011-05-14:05:15:00,8.129999999999999
2011-05-14:05:20:00,7.875
2011-05-14:05:25:00,2.58
2011-05-14:05:30:00,2.8499999999999996
2011-05-14:05:35:00,1.5750000000000002
2011-05-14:05:40:00,2.91
2011-05-14:05:45:00,2.0250000000000004
2011-05-14:05:50:00,1.7999999999999998
2011-05-14:05:55:00,2.8499999999999996
2011-05-14:06:00:00,2.64
2011-05-14:06:05:00,1.17
2011-05-14:06:10:00,2.7750000000000004
2011-05-14:06:15:00,2.0100000000000002
2011-05-14:06:20:00,1.26
2011-05-14:06:25:00,2.805
2011-05-14:06:30:00,2.52
2011-05-14:06:35:00,18.105
2011-05-14:06:40:00,1.47
2011-05-14:06:45:00,4.53
2011-05-14:06:50:00,2.94
2011-05-14:06:55:00,1.71
2011-05-14:07:00:00,26.415
2011-05-14:07:05:00,12.195
2011-05-14:07:10:00,2.79
2011-05-14:07:15:00,3.8249999999999997
2011-05-14:07:20:00,2.37
2011-05-14:07:25:00,2.0999999999999996
2011-05-14:07:30:00,32.325
2011-05-14:07:35:00,48.224999999999994
2011-05-14:07:40:00,47.535000000000004
2011-05-14:07:45:00,28.005000000000003
2011-05-14:07:50:00,3.7350000000000003
2011-05-14:07:55:00,1.755
2011-05-14:08:00:00,3.0749999999999997
2011-05-14:08:05:00,2.925
2011-05-14:08:10:00,2.16
2011-05-14:08:15:00,3.42
2011-05-14:08:20:00,2.91
2011-05-14:08:25:00,2.07
2011-05-14:08:30:00,3.165
2011-05-14:08:35:00,1.53
2011-05-14:08:40:00,4.1850000000000005
2011-05-14:08:45:00,2.745
2011-05-14:08:50:00,2.715
2011-05-14:08:55:00,3.315
2011-05-14:09:00:00,25.994999999999997
2011-05-14:09:05:00,5.82
2011-05-14:09:10:00,5.6850000000000005
2011-05-14:09:15:00,13.11
2011-05-14:09:20:00,4.4399999999999995
2011-05-14:09:25:00,5.865
2011-05-14:09:30:00,4.9799999999999995
2011-05-14:09:35:00,4.035
2011-05-14:09:40:00,6.63
2011-05-14:09:45:00,9.45
2011-05-14:09:50:00,10.620000000000001
2011-05-14:09:55:00,8.28
2011-05-14:10:00:00,9.3
2011-05-14:10:05:00,8.625
2011-05-14:10:10:00,10.05
2011-05-14:10:15:00,11.504999999999999
2011-05-14:10:20:00,9.705
2011-05-14:10:25:00,13.11
2011-05-14:10:30:00,14.325000000000001
2011-05-14:10:35:00,13.89
2011-05-14:10:40:00,17.835
2011-05-14:10:45:00,13.995000000000001
2011-05-14:10:50:00,17.055
2011-05-14:10:55:00,21.075000000000003
2011-05-14:11:00:00,57.0
2011-05-14:11:05:00,28.695
2011-05-14:11:10:00,21.285
2011-05-14:11:15:00,26.73
2011-05-14:11:20:00,23.805
2011-05-14:11:25:00,21.165
2011-05-14:11:30:00,22.065
2011-05-14:11:35:00,21.54
2011-05-14:11:40:00,32.19
2011-05-14:11:45:00,28.185
2011-05-14:11:50:00,28.5
2011-05-14:11:55:00,27.765
2011-05-14:12:00:00,23.625
2011-05-14:12:05:00,33.45
2011-05-14:12:10:00,30.119999999999997
2011-05-14:12:15:00,27.599999999999998
2011-05-14:12:20:00,30.900000000000002
2011-05-14:12:25:00,30.03
2011-05-14:12:30:00,28.11
2011-05-14:12:35:00,26.910000000000004
2011-05-14:12:40:00,25.424999999999997
2011-05-14:12:45:00,26.685
2011-05-14:12:50:00,25.305
2011-05-14:12:55:00,29.565
2011-05-14:13:00:00,58.30499999999999
2011-05-14:13:05:00,26.985
2011-05-14:13:10:00,19.305
2011-05-14:13:15:00,23.865000000000002
2011-05-14:13:20:00,24.494999999999997
2011-05-14:13:25:00,21.735
2011-05-14:13:30:00,22.005
2011-05-14:13:35:00,21.96
2011-05-14:13:40:00,21.6
2011-05-14:13:45:00,22.065
2011-05-14:13:50:00,23.28
